Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr.,Team_City,Team_Name,GamesPlayed,Fg2PtAtt,Fg2PtMade,Fg3PtAtt,Fg3PtMade,FtAtt,FtMade
9175,Felton,Raymond,2,PG,"6'1""",205,6/26/84,33,"Marion, SC",USA,N,96,OKL,Oklahoma City,Thunder,82,322,143,230,81,44,36
13748,Ferguson,Terrance,23,SG,"6'7""",184,5/17/98,20,"Tulsa, OK",USA,Y,96,OKL,Oklahoma City,Thunder,61,49,30,120,40,10,9
10179,Ferrell,Yogi,11,PG,"6'0""",180,5/9/93,25,"Indianapolis, IN",USA,N,108,DAL,Dallas,Mavericks,82,372,177,359,134,103,82
10117,Finney-Smith,Dorian,10,F,"6'8""",220,5/4/93,25,"Portsmouth, VA",USA,N,108,DAL,Dallas,Mavericks,21,54,26,67,20,15,11
13923,Fizdale,David,,C,,,1/28/18,0,,,N,107,MEM,Memphis,Grizzlies,1,0,0,0,0,0,0
10110,Forbes,Bryn,11,SG,"6'3""",190,7/23/93,24,"Lansing, MI",USA,N,106,SAS,San Antonio,Spurs,80,269,120,228,89,72,48
9399,Fournier,Evan,10,SG,"6'7""",205,10/29/92,25,Saint-Maurice,France,N,95,ORL,Orlando,Magic,57,467,241,335,127,173,150
13732,Fox,De'Aaron,5,PG,"6'3""",175,12/20/97,20,"New Orleans, LA",USA,Y,103,SAC,Sacramento,Kings,73,644,281,153,47,195,141
9366,Frazier,Tim,8,PG,"6'1""",170,11/1/90,27,"Houston, TX",USA,N,94,WAS,Washington,Wizards,59,116,51,56,17,30,23
9159,Frye,Channing,8,C,"6'11""",255,5/16/83,35,"White Plains, NY",USA,N,105,LAL,Los Angeles,Lakers,53,97,65,115,39,19,17
13729,Fultz,Markelle,20,G,"6'4""",200,5/29/98,20,"Upper Marlboro, MD",USA,Y,85,PHI,Philadelphia,76ers,14,110,45,1,0,21,10
9187,Gallinari,Danilo,8,SF,"6'10""",225,8/8/88,29,Sant'Angelo Lodigiano,Italy,N,102,LAC,Los Angeles,Clippers,21,145,66,111,36,87,81
9372,Galloway,Langston,9,PG,"6'2""",200,12/9/91,26,"Baton Rouge, LA",USA,N,88,DET,Detroit,Pistons,58,122,51,217,75,41,33
9295,Gasol,Marc,33,C,"7'1""",255,1/29/85,33,Barcelona,Spain,N,107,MEM,Memphis,Grizzlies,73,713,325,320,109,337,281
9149,Gasol,Pau,16,C,"7'0""",250,7/6/80,37,Barcelona,Spain,N,106,SAS,San Antonio,Spurs,77,506,244,120,43,209,158
9459,Gay,Rudy,22,SF,"6'8""",230,8/17/86,31,"Brooklyn, NY",USA,N,106,SAS,San Antonio,Spurs,57,419,216,118,37,145,112
10121,Gbinije,Michael,9,F,"6'7""",200,6/5/92,25,"Hartford, CT",USA,Y,88,DET,Detroit,Pistons,0,0,0,0,0,0,0
9361,Gee,Alonzo,15,SF,,,5/29/87,31,"Riviera Beach, FL",USA,N,99,DEN,Denver,Nuggets,0,0,0,0,0,0,0
13870,Gentry,Alvin,,C,,,1/28/18,0,,,N,110,NOP,New Orleans,Pelicans,3,0,0,0,0,0,0
9250,George,Paul,13,SF,"6'9""",220,5/2/90,28,"Palmdale, CA",USA,N,96,OKL,Oklahoma City,Thunder,79,731,332,608,244,412,338
11748,Georges-Hunt,Marcus,13,SG,"6'5""",226,3/28/94,24,"Miami, FL",USA,N,100,MIN,Minnesota,Timberwolves,42,34,17,15,4,21,13
11307,Gibson,Jonathan,3,G,,,11/8/87,30,"West Covina, CA",USA,N,82,BOS,Boston,Celtics,4,11,8,12,6,0,0
9144,Gibson,Taj,67,PF,"6'9""",235,6/24/85,32,"Brooklyn, NY",USA,N,100,MIN,Minnesota,Timberwolves,82,702,418,35,7,185,142
13747,Giles,Harry,20,C,"6'10""",240,4/22/98,20,"Winston-Salem, NC",USA,Y,103,SAC,Sacramento,Kings,0,0,0,0,0,0,0
9478,Ginobili,Manu,20,SG,"6'6""",205,7/28/77,40,Bahia Blanca,Argentina,N,106,SAS,San Antonio,Spurs,65,271,137,192,64,131,110
9503,Gobert,Rudy,27,C,"7'1""",245,6/26/92,25,Saint-Quentin,France,N,98,UTA,Utah,Jazz,56,443,276,0,0,299,204
9429,Goodwin,Archie,8,PG,"6'5""",205,8/17/94,23,"Little Rock, AR",USA,N,84,BRO,Brooklyn,Nets,0,0,0,0,0,0,0
9406,Gordon,Aaron,0,PF,"6'9""",220,9/16/95,22,"San Jose, CA",USA,N,95,ORL,Orlando,Magic,58,523,260,342,115,225,157
9352,Gordon,Eric,10,SG,"6'4""",215,12/25/88,29,"Indianapolis, IN",USA,N,109,HOU,Houston,Rockets,69,360,197,608,218,241,195
9519,Gortat,Marcin,13,C,"6'11""",240,2/17/84,34,Lodz,Poland,N,94,WAS,Washington,Wizards,82,560,290,0,0,163,110
10125,Graham,Treveon,21,SG,"6'5""",219,10/28/93,24,"Washington, DC",USA,N,93,CHA,Charlotte,Hornets,63,124,56,97,40,59,41
9419,Grant,Jerami,9,PF,"6'9""",220,3/12/94,24,"Portland, OR",USA,N,96,OKL,Oklahoma City,Thunder,81,346,212,110,32,240,162
9374,Grant,Jerian,2,PG,"6'4""",198,10/9/92,25,"Silver Spring, MD",USA,N,89,CHI,Chicago,Bulls,74,316,148,188,61,188,140
13973,Gray,Josh,5,G,,,2/2/18,0,,,Y,104,PHX,Phoenix,Suns,5,28,8,13,3,11,7
9477,Green,Danny,14,SG,"6'6""",215,6/22/87,30,"North Babylon, NY",USA,N,106,SAS,San Antonio,Spurs,70,241,101,320,116,65,50
9228,Green,Draymond,23,PF,"6'7""",230,3/4/90,28,"Saginaw, MI",USA,N,101,GSW,Golden State,Warriors,70,363,205,256,77,173,134
9316,Green,Gerald,14,SG,"6'7""",205,1/26/86,32,"Houston, TX",USA,N,109,HOU,Houston,Rockets,41,115,58,298,110,60,51
9302,Green,JaMychal,0,PF,"6'9""",227,6/21/90,27,"Montgomery, AL",USA,N,107,MEM,Memphis,Grizzlies,55,361,180,127,43,111,80
9271,Green,Jeff,32,PF,"6'9""",235,8/28/86,31,"Cheverly, MD",USA,N,86,CLE,Cleveland,Cavaliers,78,449,242,170,53,234,203
9262,Griffin,Blake,32,PF,"6'10""",251,3/15/89,29,"Oklahoma City, OK",USA,N,88,DET,Detroit,Pistons,58,674,325,322,111,330,259
13863,Hamilton,Daniel,25,G,"6'7""",195,8/8/95,22,"Los Angeles, CA",USA,Y,96,OKL,Oklahoma City,Thunder,6,6,3,5,2,0,0
9658,Hamilton,Justin,41,C,"7'0""",255,4/1/90,28,"Newport Beach, CA",USA,N,84,BRO,Brooklyn,Nets,0,0,0,0,0,0,0
9657,Hammons,A.J.,4,C,"7'0""",260,8/27/92,25,"Gary, IN",USA,N,92,MIA,Miami,Heat,0,0,0,0,0,0,0
9087,Hardaway Jr.,Tim,3,SG,"6'6""",205,3/16/92,26,"Orinda, CA",USA,N,83,NYK,New York,Knicks,58,446,230,409,130,179,146
9232,Harden,James,13,SG,"6'5""",220,8/26/89,28,"Los Angeles, CA",USA,N,109,HOU,Houston,Rockets,72,726,386,722,265,727,624
9444,Harkless,Maurice,4,SF,"6'9""",220,5/11/93,25,"Queens, NY",USA,N,97,POR,Portland,Trail Blazers,59,179,98,118,49,59,42
9244,Harrell,Montrezl,5,PF,"6'8""",240,1/26/94,24,"Tarboro, NC",USA,N,102,LAC,Los Angeles,Clippers,76,540,347,7,1,222,139
9176,Harris,Devin,34,SG,"6'3""",185,2/26/83,35,"Milwaukee, WI",USA,N,99,DEN,Denver,Nuggets,71,227,108,227,79,170,142
9191,Harris,Gary,14,SG,"6'4""",210,9/14/94,23,"Fishers, IN",USA,N,99,DEN,Denver,Nuggets,67,514,284,394,156,162,134
9540,Harris,Joe,12,SF,"6'6""",219,9/6/91,26,"Chelan, WA",USA,N,84,BRO,Brooklyn,Nets,78,264,155,358,150,104,86
9212,Harris,Tobias,34,PF,"6'9""",235,7/14/92,25,"Islip, NY",USA,N,102,LAC,Los Angeles,Clippers,80,776,379,445,183,216,179
9140,Harrison,Aaron,9,SG,,,10/27/94,23,"San Antonio, TX",USA,N,108,DAL,Dallas,Mavericks,9,26,10,43,9,17,13
10130,Harrison,Andrew,5,PG,"6'6""",213,10/28/94,23,"San Antonio, TX",USA,N,107,MEM,Memphis,Grizzlies,56,287,134,142,47,159,124
14118,Harrison,Shaquille,10,G,,,2/23/18,0,,,N,104,PHX,Phoenix,Suns,23,98,53,26,6,38,28
13756,Hart,Josh,5,SG,"6'5""",215,3/6/95,23,"Silver Spring, MD",USA,Y,105,LAL,Los Angeles,Lakers,63,178,98,197,78,94,66
9310,Haslem,Udonis,40,C,"6'8""",235,6/9/80,37,"Miami, FL",USA,N,92,MIA,Miami,Heat,14,7,2,8,1,2,1
13962,Hayes,Nigel,15,SF,"6'7""",254,12/13/94,23,"Westerville, OH",USA,Y,103,SAC,Sacramento,Kings,9,17,7,16,4,3,1
9506,Hayward,Gordon,20,SF,"6'8""",226,3/23/90,28,"Indianapolis, IN",USA,N,82,BOS,Boston,Celtics,1,1,1,1,0,0,0
13961,Hearn,Reggie,,SG,"6'5""",210,8/13/91,26,,,Y,88,DET,Detroit,Pistons,3,0,0,2,1,0,0
13959,Henry,Myke,4,F,"6'6""",210,12/22/92,25,"Chicago, IL",USA,N,107,MEM,Memphis,Grizzlies,20,51,22,58,19,10,6
9324,Henson,John,31,PF,"6'11""",229,12/28/90,27,"Greensboro, NC",USA,N,90,MIL,Milwaukee,Bucks,76,494,286,7,1,158,90
10101,Hernangomez,Guillermo,14,C,"6'11""",240,5/26/94,24,,Spain,N,93,CHA,Charlotte,Hornets,48,153,86,12,5,90,59
10135,Hernangomez,Juancho,41,SF,"6'9""",230,9/28/95,22,Madrid,Spain,N,99,DEN,Denver,Nuggets,25,25,15,50,14,12,10
9409,Hezonja,Mario,8,SF,"6'8""",218,2/25/95,23,Dubrovnik,Croatia,N,95,ORL,Orlando,Magic,75,348,183,267,90,105,86
13836,Hicks,Isaiah,26,F,"6'9""",233,7/24/94,23,"Oxford, NC",USA,Y,83,NYK,New York,Knicks,18,63,31,9,2,18,12
10136,Hield,Buddy,24,SG,"6'4""",214,12/17/93,24,Freeport,Bahamas,N,103,SAC,Sacramento,Kings,80,525,240,408,176,81,71
9521,Hilario,Nene,42,PF,"6'11""",250,9/13/82,35,Sao Carlos,Brazil,N,109,HOU,Houston,Rockets,52,237,136,2,0,107,68
9248,Hill,George,3,PG,"6'3""",188,5/3/86,32,"Indianapolis, IN",USA,N,86,CLE,Cleveland,Cavaliers,67,308,151,204,85,140,110
9251,Hill,Solomon,44,SF,"6'7""",225,3/18/91,27,"Los Angeles, CA",USA,N,110,NOP,New Orleans,Pelicans,12,20,7,21,4,6,3
9215,Hilliard,Darrun,24,SG,"6'6""",220,4/13/93,25,"Bethlehem, PA",USA,N,106,SAS,San Antonio,Spurs,14,13,5,6,0,7,6
13935,Hoiberg,Fred,,C,,,1/28/18,0,"Lincoln, NE",USA,N,89,CHI,Chicago,Bulls,1,0,0,0,0,0,0
9355,Holiday,Jrue,11,SG,"6'4""",205,6/12/90,27,"Chatsworth, CA",USA,N,110,NOP,New Orleans,Pelicans,81,886,495,356,120,238,187
9155,Holiday,Justin,7,SG,"6'6""",185,4/5/89,29,"Mission Hills, CA",USA,N,89,CHI,Chicago,Bulls,72,333,129,449,161,164,135
9111,Holland,John,30,SF,"6'5""",205,11/6/88,29,"Bronx, NY",USA,N,86,CLE,Cleveland,Cavaliers,24,23,6,36,11,13,9
9116,Hollis-Jefferson,Rondae,24,PF,"6'7""",214,1/3/95,23,"Chester, PA",USA,N,84,BRO,Brooklyn,Nets,68,670,329,54,13,316,249
9422,Holmes,Richaun,22,C,"6'10""",235,10/15/93,24,"Lockport, IL",USA,N,85,PHI,Philadelphia,76ers,48,211,131,31,4,56,37
9510,Hood,Rodney,5,SG,"6'8""",206,10/19/92,25,"Meridian, MS",USA,N,86,CLE,Cleveland,Cavaliers,60,418,195,333,127,129,111
14121,Hopson,Scotty,,SG,,,8/7/89,28,,,N,108,DAL,Dallas,Mavericks,1,1,0,0,0,2,1
9082,Horford,Al,42,C,"6'10""",245,6/3/86,32,Puerto Plata,Dominican Republic,N,82,BOS,Boston,Celtics,72,527,271,226,97,120,94
13869,Hornacek,Jeff,,C,,,1/28/18,0,"Elmhurst, IL",USA,N,83,NYK,New York,Knicks,4,0,0,0,0,0,0
10173,House,Danuel,4,F,"6'7""",220,6/7/93,24,"Houston, TX",USA,N,104,PHX,Phoenix,Suns,23,71,41,58,15,31,25
9236,Howard,Dwight,12,C,"6'11""",265,12/8/85,32,"Atlanta, GA",USA,N,93,CHA,Charlotte,Hornets,81,904,505,7,1,582,334
9397,Huestis,Josh,34,SF,"6'7""",230,12/19/91,26,"Webster, TX",USA,N,96,OKL,Oklahoma City,Thunder,69,67,27,115,33,20,6
9096,Humphries,Kris,43,PF,"6'9""",235,2/6/85,33,"Minneapolis, MN",USA,N,91,ATL,Atlanta,Hawks,0,0,0,0,0,0,0
9106,Hunter,RJ,2,SG,,,10/24/93,24,"Oxford, OH",USA,N,109,HOU,Houston,Rockets,5,6,4,14,3,2,2
11970,Hunter,Vince,,PF,,,8/5/94,23,"Detroit, MI",USA,N,107,MEM,Memphis,Grizzlies,4,5,3,0,0,0,0
9388,Ibaka,Serge,9,PF,"6'10""",235,9/18/89,28,Brazzaville,Republic of the Congo,N,81,TOR,Toronto,Raptors,76,487,272,297,107,118,94
9223,Iguodala,Andre,9,SF,"6'6""",215,1/28/84,34,"Springfield, IL",USA,N,101,GSW,Golden State,Warriors,64,203,115,117,33,87,55
9400,Ilyasova,Ersan,7,PF,"6'10""",235,5/14/87,31,Eskisehir,Turkey,N,85,PHI,Philadelphia,76ers,69,360,186,253,91,135,105
9513,Ingles,Joe,2,SF,"6'8""",226,10/2/87,30,Happy Valley,Australia,N,98,UTA,Utah,Jazz,82,254,131,464,204,83,66
14397,Ingram,Andre,,SG,"6'3""",190,11/18/85,32,"Richmond, VA",USA,Y,105,LAL,Los Angeles,Lakers,0,0,0,0,0,0,0
10149,Ingram,Brandon,14,SF,"6'9""",190,9/2/97,20,"Kinston, NC",USA,N,105,LAL,Los Angeles,Lakers,61,664,320,114,46,285,195
9157,Irving,Kyrie,11,PG,"6'3""",193,3/23/92,26,Melbourne,Australia,N,82,BOS,Boston,Celtics,60,680,368,407,166,261,232
13733,Isaac,Jonathan,1,F,"6'10""",210,10/3/97,20,"New York, NY",USA,Y,95,ORL,Orlando,Magic,27,98,39,46,16,25,19
13803,Iwundu,Wesley,25,SF,"6'7""",195,12/20/94,23,"Houston, TX",USA,Y,95,ORL,Orlando,Magic,62,172,84,46,9,47,34
9113,Jack,Jarrett,55,PG,"6'3""",200,10/28/83,34,"Fort Washington, MD",USA,N,83,NYK,New York,Knicks,62,357,164,86,25,75,63
14398,Jackson,Aaron,,SG,,,4/11/18,0,,,Y,109,HOU,Houston,Rockets,1,5,2,4,1,2,1
10119,Jackson,Demetrius,2,PG,"6'1""",201,9/7/94,23,"South Bend, IN",USA,N,85,PHI,Philadelphia,76ers,15,11,6,7,1,2,1
13759,Jackson,Frank,15,PG,"6'3""",205,5/4/98,20,"Washington, DC",USA,Y,110,NOP,New Orleans,Pelicans,0,0,0,0,0,0,0
13731,Jackson,Josh,20,SF,"6'8""",200,2/10/97,21,"San Diego, CA",USA,Y,104,PHX,Phoenix,Suns,77,715,332,217,57,279,177
13743,Jackson,Justin,25,SF,"6'8""",210,3/28/95,23,"Houston, TX",USA,Y,103,SAC,Sacramento,Kings,68,233,128,185,57,36,26
9213,Jackson,Reggie,1,PG,"6'3""",208,4/16/90,28,Pordenone,Italy,N,88,DET,Detroit,Pistons,45,408,194,170,52,134,112
9158,James,LeBron,23,SF,"6'8""",250,12/30/84,33,"Akron, OH",USA,N,86,CLE,Cleveland,Cavaliers,82,1173,708,406,149,531,388
13794,James,Mike,5,PG,"6'1""",195,8/18/90,27,"Copaigue, NY",USA,Y,110,NOP,New Orleans,Pelicans,36,222,97,98,26,84,64
9135,Jefferson,Al,25,C,"6'10""",280,1/4/85,33,"Monticello, MS",USA,N,87,IND,Indiana,Pacers,36,205,111,3,0,36,30
13819,Jefferson,Amile,21,PF,"6'9""",225,5/7/93,25,"Philadelphia, PA",USA,Y,100,MIN,Minnesota,Timberwolves,0,0,0,0,0,0,0
9164,Jefferson,Richard,22,SF,"6'7""",233,6/21/80,37,"Los Angeles, CA",USA,N,99,DEN,Denver,Nuggets,20,20,10,7,2,7,4
9403,Jennings,Brandon,55,PG,"6'1""",170,9/23/89,28,"Compton, CA",USA,N,90,MIL,Milwaukee,Bucks,14,39,18,33,9,10,10
9108,Jerebko,Jonas,8,PF,"6'10""",231,3/2/87,31,Kinna,Sweden,N,98,UTA,Utah,Jazz,74,184,94,157,65,57,46
13932,Joerger,Dave,,C,,,1/28/18,0,,,N,103,SAC,Sacramento,Kings,1,0,0,0,0,0,0
9109,Johnson,Amir,5,PF,"6'9""",240,5/1/87,31,"Los Angeles, CA",USA,N,85,PHI,Philadelphia,76ers,74,229,130,32,10,85,52
10086,Johnson,Brice,10,PF,"6'10""",230,6/25/94,23,"Orangeburg, SC",USA,N,107,MEM,Memphis,Grizzlies,22,50,25,13,4,5,3
13760,Johnson,Dakari,44,C,"7'0""",255,9/22/95,22,"Brooklyn, NY",USA,Y,96,OKL,Oklahoma City,Thunder,31,39,22,0,0,20,11
9493,Johnson,James,16,PF,"6'8""",240,2/20/87,31,"Cheyenne, WY",USA,N,92,MIA,Miami,Heat,73,429,252,185,57,162,113
14146,Johnson,Jaylen,,F,,,3/24/18,0,,,Y,89,CHI,Chicago,Bulls,0,0,0,0,0,0,0
9319,Johnson,Joe,6,SF,"6'7""",240,6/27/81,36,"Little Rock, AR",USA,N,109,HOU,Houston,Rockets,55,215,106,145,40,45,40
14392,Johnson,Omari,,F,"6'9""",220,5/25/89,29,,,Y,107,MEM,Memphis,Grizzlies,0,0,0,0,0,0,0
9210,Johnson,Stanley,7,SF,"6'7""",245,5/29/96,22,"Los Angeles, CA",USA,N,88,DET,Detroit,Pistons,69,326,143,234,67,145,112
9311,Johnson,Tyler,8,PG,"6'4""",190,5/7/92,26,"Grand Forks, ND",USA,N,92,MIA,Miami,Heat,72,387,190,324,119,129,106
9269,Johnson,Wesley,33,SF,"6'7""",215,7/11/87,30,"Corsicana, TX",USA,N,102,LAC,Los Angeles,Clippers,74,191,90,177,60,58,43
9196,Jokic,Nikola,15,C,"6'10""",250,2/19/95,23,Sombor,Serbia,N,99,DEN,Denver,Nuggets,75,728,393,280,111,313,266
10172,Jones,Damian,15,C,"7'0""",245,6/30/95,22,"Baton Rouge, LA",USA,N,101,GSW,Golden State,Warriors,15,22,11,0,0,5,3
11974,Jones,Jalen,12,SF,"6'7""",220,5/27/93,25,"Dallas, TX",USA,N,108,DAL,Dallas,Mavericks,12,38,16,25,9,17,10
11894,Jones,Perry,1,SF,,,1/28/18,0,"Winnsboro, LA",USA,N,110,NOP,New Orleans,Pelicans,4,3,0,1,1,2,2
9233,Jones,Terrence,14,PF,,,1/9/92,26,"Portland, OR",USA,N,101,GSW,Golden State,Warriors,0,0,0,0,0,0,0
9347,Jones,Tyus,1,PG,"6'2""",184,5/10/96,22,"Burnsville, MN",USA,N,100,MIN,Minnesota,Timberwolves,82,199,105,129,45,81,71
10146,Jones Jr.,Derrick,10,SF,"6'7""",200,2/15/97,21,"Chester, PA",USA,N,92,MIA,Miami,Heat,20,35,18,18,3,24,16
9268,Jordan,DeAndre,6,C,"6'11""",265,7/21/88,29,"Houston, TX",USA,N,102,LAC,Los Angeles,Clippers,77,575,373,0,0,312,181
9498,Joseph,Cory,6,PG,"6'3""",190,8/20/91,26,Toronto,Canada,N,87,IND,Indiana,Pacers,82,413,189,190,67,95,70
9137,Kaminsky,Frank,44,PF,"7'0""",242,4/4/93,25,"Winfield, IL",USA,N,93,CHA,Charlotte,Hornets,79,442,203,274,104,194,155
9396,Kanter,Enes,0,C,"6'11""",245,5/20/92,26,Zurich,Switzerland,N,83,NYK,New York,Knicks,71,710,422,2,0,184,156
9168,Kaun,Sasha,14,C,"6'11""",260,5/8/85,33,Tomsk,Russia,N,86,CLE,Cleveland,Cavaliers,0,0,0,0,0,0,0
9281,Kelly,Ryan,30,PF,"6'11""",230,4/9/91,27,"Carmel, NY",USA,N,91,ATL,Atlanta,Hawks,0,0,0,0,0,0,0
13740,Kennard,Luke,5,SG,"6'5""",200,6/24/96,21,"Middletown, OH",USA,Y,88,DET,Detroit,Pistons,73,270,125,195,81,76,65
13895,Kerr,Steve,,C,,,1/28/18,0,Beirut,Lebanon,N,101,GSW,Golden State,Warriors,2,0,0,0,0,0,0
13933,Kidd,Jason,,C,,,1/28/18,0,"San Francisco, CA",USA,N,90,MIL,Milwaukee,Bucks,1,0,0,0,0,0,0
9128,Kidd-Gilchrist,Michael,14,SF,"6'7""",232,9/26/93,24,"Philadelphia, PA",USA,N,93,CHA,Charlotte,Hornets,74,558,282,2,0,171,117
9125,Kilpatrick,Sean,9,SG,"6'4""",212,1/5/90,28,"Yonkers, NY",USA,N,89,CHI,Chicago,Bulls,52,150,64,143,46,72,64
13817,Kleber,Maximilian,42,PF,"6'11""",220,1/29/92,26,Wurzburg,Germany,Y,108,DAL,Dallas,Mavericks,72,181,111,128,40,59,44
9436,Knight,Brandon,11,SG,"6'3""",195,12/2/91,26,"Miami, FL",USA,N,104,PHX,Phoenix,Suns,0,0,0,0,0,0,0
13806,Korkmaz,Furkan,30,SG,"6'7""",190,7/24/97,20,Istanbul,Turkey,Y,85,PHI,Philadelphia,76ers,14,11,3,17,5,4,2
13862,Kornet,Luke,2,F,"7'1""",250,7/15/95,22,,,Y,83,NYK,New York,Knicks,20,46,21,79,28,11,8
9089,Korver,Kyle,26,SG,"6'7""",212,3/17/81,37,"Lakewood, CA",USA,N,86,CLE,Cleveland,Cavaliers,73,108,58,376,164,72,64
9463,Koufos,Kosta,41,C,"7'0""",265,2/24/89,29,"Canton, OH",USA,N,103,SAC,Sacramento,Kings,71,389,222,0,0,74,33
13753,Kuzma,Kyle,0,PF,"6'9""",220,7/24/95,22,"Flint, MI",USA,Y,105,LAL,Los Angeles,Lakers,77,604,309,435,159,208,147
10103,Kuzminskas,Mindaugas,91,F,,,10/19/89,28,Vilnius,Lithuania,N,83,NYK,New York,Knicks,1,2,0,0,0,0,0
10140,Labissiere,Skal,7,PF,"6'11""",225,3/18/96,22,Port-Au-Prince,Haiti,N,103,SAC,Sacramento,Kings,60,407,187,51,18,118,95
9131,Lamb,Jeremy,3,SG,"6'5""",185,5/30/92,26,"Henrico Valley, VA",USA,N,93,CHA,Charlotte,Hornets,80,578,286,253,94,208,179
9120,Larkin,Shane,8,PG,"5'11""",175,10/2/92,25,"Cincinnati, OH",USA,N,82,BOS,Boston,Celtics,54,133,53,86,31,37,32
9193,Lauvergne,Joffrey,77,C,"6'11""",260,9/30/91,26,Mulhouse,France,N,106,SAS,San Antonio,Spurs,55,185,98,5,0,47,30
9343,LaVine,Zach,8,SG,"6'5""",185,3/10/95,23,"Renton, WA",USA,N,89,CHI,Chicago,Bulls,24,232,94,123,42,107,87
10107,Layman,Jake,10,SF,"6'9""",210,3/7/94,24,"Norwood, MA",USA,N,97,POR,Portland,Trail Blazers,35,27,10,20,4,3,2
13746,Leaf,T. J.,22,PF,"6'10""",230,4/30/97,21,Tel Aviv,Israel,Y,87,IND,Indiana,Pacers,53,94,46,42,18,16,10
9127,Lee,Courtney,5,SF,"6'5""",200,10/3/85,32,"Indianapolis, IN",USA,N,83,NYK,New York,Knicks,76,477,230,278,113,124,114
14134,Lee,Damian,,SG,,,3/13/18,0,,,Y,91,ATL,Atlanta,Hawks,15,92,47,60,15,29,22
14119,Lemon Jr.,Walter ,,C,,,2/21/18,0,,,N,110,NOP,New Orleans,Pelicans,5,15,6,1,1,3,2
9431,Len,Alex,21,C,"7'1""",250,6/16/93,24,Antratsit,Ukraine,N,104,PHX,Phoenix,Suns,69,375,213,3,1,231,158
9476,Leonard,Kawhi,2,SF,"6'7""",230,6/29/91,26,"Los Angeles, CA",USA,N,106,SAS,San Antonio,Spurs,9,76,41,35,11,38,31
9446,Leonard,Meyers,11,C,"7'1""",255,2/27/92,26,"Woodbridge, VA",USA,N,97,POR,Portland,Trail Blazers,33,52,35,26,11,11,9
9432,Leuer,Jon,30,PF,"6'10""",228,5/14/89,29,"Long Lake, MN",USA,N,88,DET,Detroit,Pistons,8,33,15,3,0,15,13
9659,Levert,Caris,22,SG,"6'7""",203,8/25/94,23,"Columbus, OH",USA,N,84,BRO,Brooklyn,Nets,71,490,235,245,85,187,133
10104,Liggins,DeAndre,34,SG,"6'6""",209,3/31/88,30,"Chicago, IL",USA,N,110,NOP,New Orleans,Pelicans,58,53,21,53,19,5,2
9445,Lillard,Damian,0,PG,"6'3""",195,7/15/90,27,"Oakland, CA",USA,N,97,POR,Portland,Trail Blazers,73,787,394,628,227,538,493
9138,Lin,Jeremy,7,SG,"6'3""",200,8/23/88,29,"Palo Alto, CA",USA,N,84,BRO,Brooklyn,Nets,1,10,4,2,1,7,7
9224,Livingston,Shaun,34,PG,"6'7""",192,9/11/85,32,"Peoria, IL",USA,N,101,GSW,Golden State,Warriors,71,338,172,5,0,61,50
11957,Long,Shawn,,PF,"6'9""",255,1/29/93,25,"Morgan City, LA",USA,N,85,PHI,Philadelphia,76ers,0,0,0,0,0,0,0
9227,Looney,Kevon,5,PF,"6'9""",220,2/6/96,22,"Milwaukee, WI",USA,N,101,GSW,Golden State,Warriors,66,187,111,5,1,77,42
9118,Lopez,Brook,11,C,"7'0""",268,4/1/88,30,"North Hollywood, CA",USA,N,105,LAL,Los Angeles,Lakers,74,469,257,325,112,158,111
9378,Lopez,Robin,42,C,"7'0""",277,4/1/88,30,"North Hollywood, CA",USA,N,89,CHI,Chicago,Bulls,64,631,338,14,4,90,68
9161,Love,Kevin,0,PF,"6'10""",251,9/7/88,29,"Santa Monica, CA",USA,N,86,CLE,Cleveland,Cavaliers,59,400,197,330,137,266,234
9490,Lowry,Kyle,7,PG,"6'0""",205,3/25/86,32,"Philadelphia, PA",USA,N,81,TOR,Toronto,Raptors,78,348,165,596,238,261,223
10139,Luwawu-Cabarrot,Timothe,7,SG,"6'6""",200,5/9/95,23,Cannes,France,N,85,PHI,Philadelphia,76ers,52,109,47,158,53,58,46
13751,Lydon,Tyler,20,F,"6'9""",220,4/9/96,22,"Hudson, NY",USA,Y,99,DEN,Denver,Nuggets,1,0,0,0,0,0,0
9512,Lyles,Trey,7,PF,"6'10""",234,11/5/95,22,Saskatoon,Canada,N,99,DEN,Denver,Nuggets,73,332,187,218,83,145,101
9502,Mack,Shelvin,7,PG,"6'3""",203,4/22/90,28,"Lexington, KY",USA,N,95,ORL,Orlando,Magic,69,275,130,139,48,97,69
11959,Magette,Josh,11,PG,"6'1""",160,11/28/89,28,"Birmingham, AL",USA,N,91,ATL,Atlanta,Hawks,18,24,7,22,8,8,8
9249,Mahinmi,Ian,28,C,"6'11""",262,11/5/86,31,Rouen,France,N,94,WAS,Washington,Wizards,77,245,138,2,0,128,90
10126,Maker,Thon,7,C,"7'1""",223,2/25/97,21,,South Sudan,N,90,MIL,Milwaukee,Bucks,74,212,99,104,31,93,65
13924,Malone,Michael,,C,,,1/28/18,0,,,N,99,DEN,Denver,Nuggets,1,0,0,0,0,0,0
9484,Marjanovic,Boban,51,C,"7'3""",290,8/14/88,29,Zajecar,Serbia,N,102,LAC,Los Angeles,Clippers,39,148,79,0,0,97,77
